"Created At","Part","Fabricated","Supplier","Alt Parts","Part Description","Order Detail ID","Order Item ID","Cycle No","Cycle","Second Reference No","External Order Reference No","Source Warehouse","Destination Group","Destination","Inventory Location","Order Detail Status","Pick Location","Pick Zone","Carrier","Picked LPN","Stage Location","Pick Stage Location","Parent Container","Source Container","Parent Serial/VIN","To Location","Total Ordered Quantity","Order Item Quantity","Picked Quantity","Shipment #","LP Shipment No","Ship Sequence","Trailer No","Unit","Pick Unit","Detail Reference No","Deliver To","Deliver To Storage Area","Deliver To Zone","Order System","Receiving Dock","Customer Pickup","Is Hot Call","Is Flagged","HotCall Created At","HotCall Updated At","HotCall Created By","Flagged Created At","Created By","Pick Started At","Pick Completed At","Picked By","Customer Order #","Stage Started At","Stage Completed At","Staged By","Load Started At","Loaded At","Loaded By","Closed At","Closed By","Pallet Closed At","Unload Started At","Unloaded At","Unloaded By","Drop Started At","Dropped At","Dropped By","Canceled At","Canceled By","Sorted At","Sorted By","Updated At","Updated By","Updated By Process","Comment","Cost Center","Is Issue To Cost Center","Internal Project Name","Pallet Sequence","Reason","Order Item Status","Header Reference No","Order Header ID","Order Header Status","Crew Name","Crew Email","Slot","Sequence","Process Sequence","Process Name","Exception Status","Exception Type","Trailer Pick Item","Release Time","Expected Release Time","Ship By Date","Pull Ahead Date","Expected At Destination","Pick By","Shipped At","Allocated At","Task Created At","Task Assigned At","At Outfeed At","Dolly","Warp Source Type","Expected LP","Option Code","Batch No","FO Shipment ID","Part Group","Destination Entity Group","Ship To","Pack Completed At","Packed By","Pick Type","MHE Pick Type","Ship Mode","Request Type","Vehicle Off Road","Will Call","Hazardous","Original Part","Order No","Pack Slip","Released At","Released By","Customer Line Number","Generated By","Buyer PO Number","FO Shipment Number","Cage Container","Is Milk Run","Batch ID","Is Single Line","Bulk Pick","Payment Status","Pick Flow","Pick Assigned To","Header Second Reference No","Pack Type","Cross Dock","Final Destination","Linked FO Number","Linked FO Line Number","Linked FO Shipment Number","Bin Name","Is Shipment Created","Replen Order ID","FO Order ID (allocated by replen)","Service Level","Service Level Group","Cut-Off At","Address Country Code","Identity Number","Identity Type"
"01/30/2026  3:33:27 PM","2048569-00-A","false","EXTERNALWH",,"Opal Model Y All-Weather Interior Liners","13227482	",,,,"88602571	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602571	","Gabriel  khaitov",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-TQY9FKRVU9-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:27 PM","equipment-warp",,,,"false","",,,,"FO-809058841_20260130203311","7005737","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:27 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","2048569-00-A","",,,,"88602571	","erpapp","",,,"false",,"false","true","NEW",,,"COM-TQY9FKRVU9-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:27 PM","1518236-00-C","false","EXTERNALWH",,"MY, ROOF RACK, PHANTOM ASY","13227481	",,,,"88602570	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602570	","Gabriel  khaitov",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-TQY9FKRVU9-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:27 PM","equipment-warp",,,,"false","",,,,"FO-809058841_20260130203311","7005737","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:27 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1518236-00-C","",,,,"88602570	","erpapp","",,,"false",,"false","true","NEW",,,"COM-TQY9FKRVU9-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1067348-00-C","false","EXTERNALWH",,"ASY,ADPTR,J1772-TESLA,v2.2","13227480	",,,,"88602592	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602592	","Travis  Butler",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-JTPY9CDCWD-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-841305001_20260130203311","7005736","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1067348-00-C","",,,,"88602592	","erpapp","",,,"false",,"false","true","NEW",,,"COM-JTPY9CDCWD-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1493064-00-B","false","EXTERNALWH",,"END ITEM, FLOOR MAT KIT, MODEL Y","13227479	",,,,"88602591	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602591	","Travis  Butler",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-JTPY9CDCWD-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-841305001_20260130203311","7005736","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1493064-00-B","",,,,"88602591	","erpapp","",,,"false",,"false","true","NEW",,,"COM-JTPY9CDCWD-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1517085-42-F","false","EXTERNALWH",,"WC, NA, PACKAGED, 24FT","13227478	",,,,"88602590	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602590	","Brandon  Adams",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-PDAHSFUFWJ-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-399685859_20260130203311","7005735","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"BULK-PICK-3694","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1517085-02-E","",,,,"88602590	","erpapp","",,,"false",,"false","true","NEW",,,"COM-PDAHSFUFWJ-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1753940-00-D","false","EXTERNALWH",,"FLOOR MAT KIT LHD, END ITEM","13227477	",,,,"88602589	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602589	","Michael  MacKinnon",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-HCKL7K6L4F-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-872191219_20260130203311","7005734","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1753940-00-D","",,,,"88602589	","erpapp","",,,"false",,"false","true","NEW",,,"COM-HCKL7K6L4F-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1753940-00-D","false","EXTERNALWH",,"FLOOR MAT KIT LHD, END ITEM","13227476	",,,,"88602588	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602588	","Tanner  Johnson",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-S5V9YB4X4Y-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-623300122_20260130203311","7005733","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1753940-00-D","",,,,"88602588	","erpapp","",,,"false",,"false","true","NEW",,,"COM-S5V9YB4X4Y-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1977818-00-A","false","EXTERNALWH",,"TRAY, CONSOLE, BUNDLE, M3","13227475	",,,,"88602587	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602587	","Tanner  Johnson",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-S5V9YB4X4Y-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-623300122_20260130203311","7005733","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1977818-00-A","",,,,"88602587	","erpapp","",,,"false",,"false","false","NEW",,,"COM-S5V9YB4X4Y-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1517085-42-F","false","EXTERNALWH",,"WC, NA, PACKAGED, 24FT","13227474	",,,,"88602586	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602586	","Tanner  Johnson",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-S5V9YB4X4Y-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-623300122_20260130203311","7005733","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"BULK-PICK-3694","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1517085-02-E","",,,,"88602586	","erpapp","",,,"false",,"false","true","NEW",,,"COM-S5V9YB4X4Y-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","2097851-00-A","false","EXTERNALWH",,"Tesla Projection Lights, FR, M3","13227473	",,,,"88602585	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602585	","Tanner  Johnson",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-S5V9YB4X4Y-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-623300122_20260130203311","7005733","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","2097851-00-A","",,,,"88602585	","erpapp","",,,"false",,"false","false","NEW",,,"COM-S5V9YB4X4Y-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1131087-01-K","false","EXTERNALWH",,"KEYCARD, SLEEVE ASY, NFC, M3, NXP P71","13227472	",,,,"88602584	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602584	","Ram  Vijayaraghavan",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-VJPQM5TENW-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1316138936_20260130203311","7005732","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1131087-01-K","",,,,"88602584	","erpapp","",,,"false",,"false","true","NEW",,,"COM-VJPQM5TENW-1",,"false",,,,,,"false","false","false",,,,"CA",,
"01/30/2026  3:33:26 PM","1517085-42-F","false","EXTERNALWH",,"WC, NA, PACKAGED, 24FT","13227471	",,,,"88602582	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602582	","Jin Seok  Park",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-NJYJF44KQ6-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-745309198_20260130203311","7005731","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"BULK-PICK-3694","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1517085-02-E","",,,,"88602582	","erpapp","",,,"false",,"false","true","NEW",,,"COM-NJYJF44KQ6-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1615631-00-A","false","EXTERNALWH",,"MX P2 LHD WIPER BLADE PS","13227470	",,,,"88602580	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602580	","Chad  Polich",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-8JHEH9BNX5-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1921758908_20260130203311","7005729","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1615631-00-A","",,,,"88602580	","erpapp","",,,"false",,"false","false","NEW",,,"COM-8JHEH9BNX5-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1131087-01-K","false","EXTERNALWH",,"KEYCARD, SLEEVE ASY, NFC, M3, NXP P71","13227469	",,,,"88602583	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602583	","Jalal  Gio RECON!",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-8QPWC7HDHD-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1647356044_20260130203311","7005730","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1131087-01-K","",,,,"88602583	","erpapp","",,,"false",,"false","true","NEW",,,"COM-8QPWC7HDHD-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1688910-00-C","false","EXTERNALWH",,"HVAC, CABIN FILTER","13227468	",,,,"88602579	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602579	","Chad  Polich",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-8JHEH9BNX5-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1921758908_20260130203311","7005729","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1688910-00-C","",,,,"88602579	","erpapp","",,,"false",,"false","false","NEW",,,"COM-8JHEH9BNX5-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1615628-00-A","false","EXTERNALWH",,"MX P2 LHD WIPER BLADE DS","13227467	",,,,"88602578	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602578	","Chad  Polich",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-8JHEH9BNX5-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1921758908_20260130203311","7005729","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1615628-00-A","",,,,"88602578	","erpapp","",,,"false",,"false","false","NEW",,,"COM-8JHEH9BNX5-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:26 PM","1819443-00-A","true","EXTERNALWH",,"KEY FOB TOP LEVEL ASSEMBLY, MS","13227466	",,,,"88602581	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602581	","Marcus  Grimes",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-LVLAXEJMFK-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:26 PM","equipment-warp",,,,"false","",,,,"FO-1291179163_20260130203311","7005728","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:26 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1819443-00-A","",,,,"88602581	","erpapp","",,,"false",,"false","true","NEW",,,"COM-LVLAXEJMFK-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1634443-00-A","false","EXTERNALWH",,"BOM MODULE, MY, MUD FLAP PACKAGE","13227465	",,,,"88602576	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602576	","Allen  Tuch",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-TT5FSJTGS7-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-335475865_20260130203311","7005727","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1634443-00-A","",,,,"88602576	","erpapp","",,,"false",,"false","true","NEW",,,"COM-TT5FSJTGS7-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1517085-42-F","false","EXTERNALWH",,"WC, NA, PACKAGED, 24FT","13227464	",,,,"88602575	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602575	","Michael  Colette",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-U4WR5R6N6K-2",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-103910715_20260130203311","7005726","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"BULK-PICK-3694","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1517085-02-E","",,,,"88602575	","erpapp","",,,"false",,"false","true","NEW",,,"COM-U4WR5R6N6K-2",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1099344-10-D","false","EXTERNALWH",,"14-50 ADAPTER","13227463	",,,,"88602574	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602574	","Dimitri  Koutsogiannis",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-X8NVE3F7NG-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1764454809_20260130203311","7005725","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1099344-10-D","",,,,"88602574	","erpapp","",,,"false",,"false","true","NEW",,,"COM-X8NVE3F7NG-1",,"false",,,,,,"false","false","false",,,,"CA",,
"01/30/2026  3:33:25 PM","1490750-00-B","false","EXTERNALWH",,"TPMS Wheel Unit, BLE, Silver, with Nut","13227462	",,,,"88602573	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602573	","Manuel  Duran",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-GR3CREYX36-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1279236466_20260130203311","7005724","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1490750-00-C","",,,,"88602573	","erpapp","",,,"false",,"false","true","NEW",,,"COM-GR3CREYX36-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1658943-00-B","false","EXTERNALWH",,"MY WIPER BLADE DR LHD, AUSTIN SP","13227461	",,,,"88602567	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602567	","James  Wiggins",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-RXFNTSURQV-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1999442979_20260130203311","7005722","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1658943-00-B","",,,,"88602567	","erpapp","",,,"false",,"false","false","NEW",,,"COM-RXFNTSURQV-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1934882-00-A","false","EXTERNALWH",,"Tire Repair Kit 3.0","13227460	",,,,"88602568	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602568	","Synthia  Wilder",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-3CG8MTAFQB-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1636180739_20260130203311","7005723","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1934882-00-A","",,,,"88602568	","erpapp","",,,"false",,"false","true","NEW",,,"COM-3CG8MTAFQB-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1658940-00-B","false","EXTERNALWH",,"MY WIPER BLADE PS LHD, AUSTIN SP","13227459	",,,,"88602566	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602566	","James  Wiggins",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-RXFNTSURQV-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1999442979_20260130203311","7005722","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1658940-00-B","",,,,"88602566	","erpapp","",,,"false",,"false","false","NEW",,,"COM-RXFNTSURQV-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","2013118-00-A","false","EXTERNALWH",,"Model Y Air Mattress","13227458	",,,,"88602569	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602569	","Yongwoon  Han",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-GH9UV4YDR4-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-725671327_20260130203311","7005721","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","2013118-00-A","",,,,"88602569	","erpapp","",,,"false",,"false","true","NEW",,,"COM-GH9UV4YDR4-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","2048569-00-A","false","EXTERNALWH",,"Opal Model Y All-Weather Interior Liners","13227457	",,,,"88602565	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602565	","Mary  Gardner",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-89V3E5V3LL-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1839334410_20260130203311","7005720","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM-FLOOR","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","2048569-00-A","",,,,"88602565	","erpapp","",,,"false",,"false","true","NEW",,,"COM-89V3E5V3LL-1",,"false",,,,,,"false","false","false",,,,"US",,
"01/30/2026  3:33:25 PM","1562262-00-A","false","EXTERNALWH",,"Pet Liner - MS/M3/MY","13227456	",,,,"88602564	",,"3694	","4081S3694-ECOM","4081S3694-ECOM",,"New",,,,,,,,,"",,"1",,,,,"0",,"EA","EA","88602564	","Mary  Gardner",,,"FO","","false","false","false",,,,,"equipment-warp",,,,"COM-89V3E5V3LL-1",,,,,,,,,,,,,,,,,,,,"01/30/2026  3:33:25 PM","equipment-warp",,,,"false","",,,,"FO-1839334410_20260130203311","7005720","New",,,"0",,,"Box-Pick",,,,,,"01/31/2026","","01/31/2026  7:00:00 PM","01/31/2026  3:33:25 PM",,,,,,,,,,,,"NB-ECOM","NB-RDC-ECOM",,,,,,"Ground","AccessoriesDirect","false","false","false","1562262-00-A","",,,,"88602564	","erpapp","",,,"false",,"false","true","NEW",,,"COM-89V3E5V3LL-1",,"false",,,,,,"false","false","false",,,,"US",,
